track_id,track_popularity
6nc3d5wRTTzkZo29kZRr5r,45
5uMrI6S3YpzJ6xjS6h8oVX,56
2WVhK2P0nqOIs9eERV7j80,55
5x9FUcABwqYAOMptRedOku,62
7jl65cMmrserp2QNDhifOC,61
29UavGPcPDfUp1w4P1BXYV,51
3hCzQ8c7PCcPfa9qe95ITg,62
3Ot04s80MZBhiYP2wHo0is,60
2pkiYFWrja3oTlTwDaTypd,64
5cijUS3npQh4PSZzyT7Fng,58
7MPQNyAX02uIEQCRsC4sgc,70
3AB0wf9nh9lDanoFRcKHKB,50
6TLHo63Z3wqHkW6adVeEwZ,67
4RJyGUzds4e11hAFJmavOY,59
3HOlhweyZyyD8QSTZjI63I,62
5kuUOpHZlZjL8b7HXkxRsm,70
0kTCZWErCBvYrM9CNjQaRT,56
3TTWvQKBMt1SfsPHSnHJTS,21
4ESkG5iVSKtUANJK0NPz1w,57
4aAtZsGjzdMfWSKh5DM4sI,54
1PuQBTDZ6WntifoXDrUXRg,64
5pFmgdBYYVWFWgMi03jl69,60
6skR4ZtK9TWsLpbxTbectM,61
5ttl4eMRPuixvadA3JRNHD,60
2aRdz1goHRuJ2FkDw3vpVX,5
4qqT68UURRP6lPHiI9TApM,60
4mKa1LcRNQILp6xSr9s1S0,66
27qRmG3zOWPvMYUkpPdQ1g,79
6kN06eEOblRAuWI0xUUS91,71
0olw5nqq5I9MNbVo9Z1S2S,56
0e0BqjHEcb6pJAVJ7WZA7V,73
2f237byd0A2w0fLlnVDOV4,75
68mG1MySxGueYJFvuF1ikP,58
0D3wXKkXF8EskL5ipBnYl7,64
668JOhJXCQeUkAsjfREN78,69
4yZI69ElgxddAUGNJjzc0j,64
2vX3rTKKQCK4a86PKINYw6,61
70zg99pT51vB4wlMS7e4q7,79
6K7V47wFpfam2aeE893rbL,70
2YfOp1cJeaPwJCKe0gjo7y,61
7KAveXwQ5xzdHT6GDlNIBu,68
3wZGqsIjAMd9w0nrxG4xby,55
7gkHUletkecTClqfRLKboa,57
4etV43Qb0OBbMcxiLDVwSo,69
7fXl3E41dDq3dfcC07VOgs,46
4giDe2KY99YzVocsSWYscZ,69
4ADL2wPwh8HwoWT6M9fjsz,59
7q3NthaBqFI6s0WnAlnIvq,80
5KFx45L84KmBINWLh6TEiL,74
3ahC30o4eQOsfQ6uHhkr0g,53
3R1yxKhYKoXqaztyQflEH8,71
0uIfrUwwg0Z7KTitul7E3T,74
7JCp9oPXLc8Akz9bZpYZ09,53
5J64qSSq0VZuh0CiI9o9Nq,73
07yM5vxBxAIXWzNqu1BnF6,67
3Rg28MEI3rkePjjLrrw9ys,43
3FKkbn11xHnb2XOsqsX3Sa,63
4TynLuBe1VGcFJ5nUC0mmf,49
6COzxYGgNRD5bP2TGZ0vSB,64
7AeZLGFFa1CYSret0vadfy,46
3cg9A9GVyZAT2CPevqWr65,72
0WDbx06MrYKdtB4fROrdIF,57
38kLHBjtWJaPXcyFhwRVtI,75
2GPKfK5j1xVDDqhIHIx4li,57
2Cz3yDcBoePfcJCYdpYZCC,61
4wW7B71eJl85oeq0G2Qfd7,37
66BJaWvpA3jvXpM5Hjwzz1,69
53rkN7z3bKorDSIxDvqXNt,68
7alOsNr36sJ8CyOEP4aILq,72
0l3spI1eHvv7iyMRSeOgJZ,48
46F5O39iDmdRuwRAS7KR6B,43
3GCLIIJdXvcKfmJlICkTVL,65
4mjfRYk0fLap5v6no1Aujw,49
0bCPJsVGDxPYwQMDZMi4NW,72
73Al6Axo6ji5BBqzI68g2A,63
20pJKlNIU3J1CrvhBr1kQ8,66
0hAxyVU6Nro3equjEQdFq2,63
7rwX0O3RlxqqIjQM8evm5E,75
1NgpsJbbpHcFg9j88eb3TK,51
2CRbiMK0W14l71SpDKqKZM,15
47yCngqUUSQVpw0U4S2yeO,45
3jUBszAaGpZq2Nw12j6bVR,3
78i2QPC8prEzftYZrBjKOM,63
4S8wmEZy12C5UJUU0IQUee,62
4WzsycqZkpkS48H9AAAGux,67
4n050GO5qafy6WP3aDcnDr,68
4zbwGwOFXOSRhdh4C0LLgW,42
7BF6s1W1W9filnjQkNYasL,67
1v1rXgg6cJjkm2S08HkY9t,60
2Hw578ePKAt2ilvQWWOxo8,54
1mMCe8c6iNVLu6fzJl2tIi,61
248wm0QJjthcaWCCXoXfDf,66
5SbVVTaws2wPaqtscvg1JG,57
59uSPFpJeWSUddwtJo9Jd6,64
6gj9PMazlwq99Z4dXMT8kN,63
3vlOANhOOpJxiCWUzq4DnK,58
0sXotOhh2L1FmVbr2IKmq9,59
48PG7tNmMOEcyTKXpP3ti0,56
7du3YUjOcmIsIBvByjkvYa,53
22qY0aRjhuzUUaH9WrvZI0,57
0r0UDwngm74U5ccMQ9gMBM,51
20aJKTqPC3SQ1u0pqUbtMO,56
6ZVXZ9Dfd70tZ8ZAkHUToE,58
3FTyo5TQN1C3ssgvKahEDA,49
4xCW2ITZ9DTDa8iUv3aGuq,59
7qFQ3hgxF4E2zHzMoFCHBg,55
206jQRISTbK1vN8GE4k95S,57
6xOya0bBsNi6pwBef1eyQG,53
3CQ4zMzqUGSxD0GX3fEJ1G,65
5T3iMVUMq34Oy8DwBzPvJy,46
6Q55uUPNZoep73rSzsjqMx,55
6kVuMP4u1WDFPmGxi1429F,62
2LSt534Q45ncwgyd2sh2kK,50
7ILNaXjTXNJAksRhMhvthz,64
0yuyFNfF1d0G7yH9lhoHEW,56
3tvxoYBfRkpXNEeqovOJju,61
0Uu0e8qXr1HeEhUY0utaB8,65
3nzga73CbLw9dguYHOwVfI,55
3XtJwOJQroFfY98WJwzzep,61
7DqrY4tkiK3Nm1DLdYQ5NQ,43
37eLs34jDlgH0h4cUmoZHW,54
3eekarcy7kvN4yt5ZFzltW,94
2RFINeQiVYWfpo10rF28gi,55
05jTNENU8jrsyAXmvEtcyo,53
1a7Y5p1Ie1kawhy2hV18Me,52
4M2wPuAl7FgUIrUvlJBMOU,67
46L8w4fxIgJFyxLZjaJE1V,59
4DVPJXPqKLIon9BHklap1w,64
45fB0PhuWRLYK2teusTMt2,54
5ZUYlw6DIVzPjbL4H7fG7c,57
4U4LEUWV8sFtos5PdjfDA7,63
0BRnrH5giRwt9bjriA9JKi,55
3EQDJ0MHppNeqOtAVoJqJH,46
3oFWiOzoO6D46cwupbGqUA,58
6YnvT0ToBvUTWjhFwvIgeF,61
4JUJAAWpMMOEASId0N0aVQ,60
6uIynqVA0BicAxnCCRlaRX,51
2diowB7koPDAVSm7RITLbx,52
1ynZh1jVEOyOhlbjHbIUZe,56
7GMszPpwzW9Yehj9Ox2QLD,67
1XKN3VuJB5MvRSlqfxzqnH,48
3nC2W3WTuja8r5XDFSWg3Y,56
1PqD4a8qULq7TNqBYJTGS3,51
2Zu0RM1e8qBQDfVIm072ki,62
6hSD8X3O97Lsqnnm9rKPdv,52
1XCxN2Y9WwLkBb0Pple8af,62
5vBtQYXPl3doQwnlFHwknb,65
6qO9lB5HScamYEOddv0Km0,64
7lhISVP7d3AByvq3KBlvH4,56
0U5TPIPvd8iAWsQ48Vb2Dp,56
3wngJxsQ68D5k6GOWEJsXl,48
63cd4JkwGgYJrbOizbfmsp,31
710n65RKfq0DtcRxxoQoV4,47
68poZGRClFTzLdeRz9X0M2,13
61u7CLDwOodpdENZTTsxUd,56
3hk7R2aaNlFhhepP7CsfvO,56
7eDlTzIJfAsbUtvlfkxRgk,53
1UJU0fACycSMSDDyKtThyN,45
4ogDI1pxczM40LfveHO188,59
7r3oAZHfnjuPNOsp8S8NvP,55
2hyh9YvwFB0cGjvyGk6Sxo,57
4mm8Ia1SKncoc2CKN5OEhN,54
7ycWLEP1GsNjVvcjawXz3z,82
0dw5cuCL6pnmBE1y2LcOQi,55
7C5CJmbJiTv8sRV9uY5qpN,54
4I0R7t0kvVTlqQGpDp0GXl,48
3QTRN8VbMCWm7RTWUJyeEn,55
7KMMRJ4dtn1rFXCXseKzYc,45
4cIEQ6n11b04xjMqZri4ui,57
54NQP70Bn4nAspwZODu732,55
0Ha2AZQ1cHCxycIpmLyKeg,51
4JfmN8cwHrE4sxXrAPPPNV,44
55GiOwtxNajXVbpjjIzMnD,73
75uMCtWUBM6OnmqKSG3WGD,50
6DB2KOEwHnjkgEnBt5SdeJ,68
3ee8Jmje8o58CHK66QrVC2,87
7FYHbpT005CqRulSFkBC81,45
4M1McbiEQSJmMyaGjWDXJm,56
6gR20bwZSjSEeXrCMBEOsy,57
3OUPJPD1OmFd8gL7ztY9v8,67
4jLFEYbIYqNWnxbuLEf7z5,62
2b6i9zx3ULzKrNWmyP0ePD,78
2H2pkZBzWDX2TzGW7sp014,69
5WFgOLufm9ZVXwVhFy6OoJ,70
2wK7D7i9bfVt3uLjFsZSEU,65
2XGU82Lx8urLynWSdJ2ehz,63
0WgQzf1vVHq7qMHbD3y528,23
0eo85yo2kaUvjBHOa4iQX6,65
1WRIN4Liz3nmoE5njV8aNO,60
5xdcexmwIyI4PaQmCW9sfC,55
1EoEU4HY57qaITp06TkC6B,79
51CmC2Dx6cvWJxbsdcpu76,66
5vsw7geyJhGKGHPDyEFXcJ,53
0MM4gg000HQECKoUwko5nO,51
0mNeYPJ73C5d4vLG8X2gp2,52
1lrXyBS39TE6tOoYgS6I5x,49
4bdYtEW0Zb859oQWYjeVmC,66
278kSqsZIiYp8p3QjYAqa8,79
2Zbw0nOYZoKU27sOYbrsv7,71
4FIlIWvpVffjZMkzhW1VhJ,61
5c5nIaR4AlqYK1cZhCBOKH,45
3Yk1AGCMd0y14z6t1dQ549,42
7xRWmHZ2wt3zDgM5mAL0JU,77
52SDL4dHqN4YtBslw8o49E,60
6JFR03uLMNMmZ3vgiXwskq,61
7EehFSuTqX5ufeVwajlnNa,65
2sGAug5sVVIZPbKRZs1nKs,55
1zzaawknHz9bMofpqN1wVS,66
3KQq8oz9Ww2ksC2T6Ma1gp,57
4oAigy8x31z6Rno1EIxfND,41
290een9dkW2WikhYNqsMgH,56
2J3jxgfp6GWoBsMPIa20oC,74
6TesHoNPZGdcVjllhAuKJh,66
13wxWKNLmPCPHmmAkpDNcc,55
4pAKlCNFJE6di1TQYk0N0i,60
4YnxNg5lHjLuBzm2uNy26K,52
2p89F5HPntIfuJ1SnuPoeK,69
6ehHyisIFQg3yrZM0VBzH6,64
5YF2z4WThIpLNNcByTimJA,55
5W6445TK7A4ZU0WR6iGKZz,59
57x0IGrEHEdoy5QMBlcitJ,69
6onJ9L9XvgDuXJab5LtQTI,61
1KfIZjptrvN6jUpUzzRYiD,63
2IpcmLHyI2eOtFpZLRgomq,63
6MbSMSXrSlvsyHf4kcaLQi,73
5UKKau8AB449VK4xnWLg0B,58
2ALcaaW3YYMo08fotltKHC,58
624AL3EwsrgGIp6bdwmXgo,66
1VwHD3Rxkh9GlV7MoDzVDz,47
1j44jBqva5YwRKsbYF3tPA,42
0OWcpVA83HI8Pb5DybDuoX,69
2QnK6yqqcI4Q25DGlDNc9Y,10
6it15CsDlkqB7N4lF0C1qM,77
3ZSJ9dq65zznUM20jfZqbu,59
0jeS8PyyIRAG0A3t5DtL71,79
5nLJL6DLanZaAq8DVkBs62,61
4ECPtHdw6cJcSXcfsXRZ9r,55
0kELB413kQh5WBO2acvnfW,36
3dLiBBKbeUIhzGNeuo5JGS,69
1wdAd6JuFOaFfLbzNXPR0Y,55
73I8DHgYBcQ2MzvfByHKUd,49
6kIjEtjnuvhGuHPhYW7WhB,48
4gETXGy39voJGFbvyYJ6gC,67
1zMiePWukCo5o7LfvmAFfI,37
4qajjURlmtTy1dRrZ3qowl,61
3HgTImJQaKLT4jCOsWjrJB,56
08fDeQNLTu0bZnT6tRcXUP,48
12g7rZrJPk2wvi7UFzgeGR,32
5a2dsl9XD05WBQtSCAkTdF,36
5VXe4JgzaRi49RgFhVFfuQ,53
3daKw0CwgbuSvRkseIMiTK,42
1pOMEMYb6xf6m3A9xGeFAq,45
3Zk7RiAdIeNoRS4aSDuBA0,34
1EDp2rxkQSznqL2u5H5Z5U,53
5ATPmYmebwGW0BhUMI1taA,42
44nqAv5AJsgNuMoBkgtl1a,10
57GORlpaqvtmt7KsEup7UU,35
2lFRdmPzu6MaNf588z5od7,31
4eex3lCsrRlUgwue8C3R0O,51
0rG2BChMZVu4thkwM7i7Y1,52
5jaCENu4mOuHJoAyAbVLba,43
4wQSqT7IwKU60WqXs0qLdO,42
7Iace73p6DR3nzZPmwnjpX,49
3syzTZ5e8XhloHPecsOoDq,47
3SmytDq4CeZ3nKE9777qEx,54
0Czg21zFuXypqp9S76d4TC,39
7yle4EK9gfIin6lQsAjCL9,52
6CnxdpRiwZHxWFzeEkPRHv,52
7t7HQLZMu0E9ljRCmnqkU6,47
4xoHBWqRYCxRFvAoDV4YDt,44
48lOCW4IXLIS1h4nzA0tV0,25
3bW9ziSoYVMIAB7izmxKSF,51
03RgUMMhlJNQdKKMpWogIt,42
5OLFWs2w0Rbujg02HIDmip,42
4ZkoVCql1LeggKfufm6PG7,38
7lmWLVGB3A8w62J6opghk0,42
35a8WpjqbsqmjHO3BL3W9N,42
7gEsNX68VQqSReCmpx4nkL,42
53OLyqsuHE2Kzhex8FdBQu,52
6m0ea8JV7U0pkCV7UAPOL9,40
3NivHilTTTs8SQwp51yG0X,53
2b9l0MfkLgkBIi4Ee8iinZ,45
0PjIiWo8wKw6frO33VXdOC,42
5by13EceSIj3JLbSQDvDR0,47
5GHYC1l4PPPfL30CoOuCvE,47
4MHQS0NA1D6vUsepLzi1ox,46
4IFD94sks6j8Bhc4XXIXnz,49
78IafDC0fc0WB2NmUTZ7xe,47
2f9DXoTIgCp7XroN5jY3qc,49
7GIX1WStJ3Ca9wmlTajYFz,50
39f1irYFzZL2QKcHFe2zFY,49
29a1MGb3WfxfPUUQl40gYA,44
7sAJ1vUvwOb6qGx73SOrJC,48
3RTpju2fAuGPRLRW19zRDC,41
44AIhFBXRCwSrQD7RQSBoz,32
13UKSWQZOcHltJ7QBiR1Xt,46
0OVuPydvNK0mYkv9F1379v,41
0mke2MXjPsEipNCtDUu7m6,43
1GTltgLJcpidR2q2Hlz3B2,47
380kqOLJFYOciv38ELm3jr,39
19UgUdi5wEziJJg239wPYU,43
0WEgOlUCB9nHPsoD8Ae4Zz,48
5D9ZeU2cczxUtzRDTpqLQZ,26
7MD5qMLhP1Xll1yACGFR2h,44
6GMpuTTdPQSfgLaES3istZ,47
5ZV4DlvKZQ6QHbvKWKtnhj,51
1cp8YZVfVimXJc2LcaFjK4,45
1LCG7BBh96DUUV6MuQhFad,57
3DTGSsmqbK9wIkdse6aWfY,37
2UXd7o203nuQXQiZRbYCQp,46
1epsUiCmy5UvIIeN5QpKwP,49
3dHJZqFEepODAStr62WGPD,49
0OsylRd3BPdrqKcy06am1w,57
7rfAUubPk9BrBNFApLJZcy,38
75AFr8ZiYTy5hxON1bHlwB,42
4ghPCY4RiRSFdkMhZDAwjd,49
6IzDxUO89KXpmw5Oqt1vcz,36
5G126blI4eRnbpb8PbPSH2,20
5IUUqAHVeuy5z1gjcVifJo,45
0OMQmKShxeq6osRrukRwId,41
4K9xid96G3YmIvQZXN9SXg,65
4rCkOvQzY9ho7lZvRViM0O,53
0wpTXkivIBjIw9YfmiDLi2,5
5jO0lrPKHfhqRl2NcCTiGC,47
2ua4WUIpQEciGWVUTPiCo4,44
1HtqhI19YOBclfQvyOO9HQ,6
6cSFenpNCXimCdnZf16XRU,49
6U491CbWdIA9xjsMS6LhKp,40
1s2xUbLU0bcNRWKK04X9NO,47
3QgbEaUUK0sQsDzpqsS1No,43
0RTS8C9bflJF1f2aZh5muX,39
41knNw2OhgF9gouyy1squL,48
3GWomAWy6PxtyzlfqKhTIl,47
55OVm2ZfT6oj0WdN64tSws,50
6ACRvx5KyZARgR9jwbPhlh,49
5qBcafzXycpvGKiKCfTQjd,62
5cZxMH8hF5NtPu5VINBmVr,54
1GRylyYKY3M9IRreLN8d0Z,45
3Jz9ElQlyRUxuS1K2kMb6B,45
2YaSzINHB1xDU4zigrtR5f,44
07bCARhk2dH7hpMHd1DUJe,42
4fxeVw0mf5eHVvunUtcVZG,47
6lvaLDCPjbxhC8EmNVHfIO,55
6HVDEt5JIvH2VAvz0AtB6r,42
7qqoKikbfX9KvlVUCY9qKO,44
4poqovyJtmlKMDnSz6QwsE,50
1W3PmIlBplo5X5T67yLmY5,66
7JUvz8eMJTJYJ1dHYUcK7y,66
74j34STf8L6uADnTN69ohv,76
3WnFulxNJtoANf4r0FVkD6,63
4whKi0lMYWNiV2IZBkTbYB,70
7wQQLVAxrmY4fox5GKasHX,68
3YntiCUU0Xqq0B68FM3YAt,74
4MxYiw28F30NGOaTZ1ySqd,75
4RaWbMItxVbuUExNkFsITP,63
3iQOfefMGDVDwo8dZoco8T,73
2sS5cCGcwXrSl7hQ8AL3Oc,66
5NOHsDSfLIH45y3i9PfRyh,73
45tGi5L8jSUDHy1RC714jl,62
64IRsSyqwD0CBbFAfrR0rT,75
14Q3OrXMvSTCJvqeSNXovU,67
3C4KPCcAUNRviPtazWy39H,71
6AWKtjjv0R9WnYXqbokH12,63
0iQmZXv7e8EHcmJmHpZX3o,72
0oeF5V2gTRUnAdG7BtaABA,54
7vE3nlnirKZ21FRqhVDyxa,67
7tjlKy75efLaSz5JYJq9Ru,65
2y6EbYibgxMVQ0T5YjZYWN,67
0qZ7oronoocHdFDKGBdgLQ,71
3EfqlNLh9HHLh8YkmezU5h,72
1NkNSncDRaf3VSlNjQHTa8,47
3rZxzqH3vl8yY0BTL4lzxL,68
3TcHjpCQ1s2l5JErq5Goki,42
1UPv6g8BKczPfZpqztTTiT,56
4aN4QlhHVjgvXYkF3hlW2b,65
6W7rpcXo9vWeDKY0HWM2e6,63
4mOXPQEZLD85vyLCfOWV7Z,66
7bKssEnDzj8sNo5gOuyJDl,71
0lbhKycRyqkOMKZ6thzfU4,79
6xKajuvfA6d4mfv7HhxYp2,37
6qhgi3McyMuwZv2GLR2aHP,52
4EnBmpGjcTOG5FEZa6rz83,61
7busfkOzRWvXsi009i3FUO,53
3khq8mtUyzJ0PHrHMItjsy,49
0qkSoNs7zsJDOhsgORAzEf,49
7vVBHIVPewg2rCkiSMFquc,61
7IzzrvxEKHgdxn3DIAlrfe,59
0CVX3h1ogdgdnG9QdJGIyQ,44
6yUFTkvNvLbDR3g0tHmQhx,59
66HnjBqHKWinYBFkOBJkTs,49
4xwSha5SLJKvwftqZ2gky2,41
3ys72Tl1Texh8GM1OKaKor,57
17XGbXoJok4ePlRZM5wWOm,62
6OWwrGLVeyTgVqJK5j0rT9,62
6Sf5gfWy6LzGR9H78Gu4Ss,44
10fj46VSvjIqMVOcJl6Jsx,63
4hyZR3YZVYH2jJewwke9ja,43
02fPJUlHDeH46EB1dHrgmZ,43
2fY4RMsZUohBLEIH308TDT,63
45qpVdZAbONKliwh1ZD8nK,63
3vFbJ2n0sNzZG2HCww0BF9,55
6DCGoIjwGDCb8EqmclJnRU,42
1JY48zKQs16W0necdEl0M8,45
7dEaRbHa20D14l1w55MOnk,40
42UNOIiUgrUFvwZrVDGxvo,50
7jJV6hcqjD76gbu7TG67k8,68
42NACeANuRucHuCOFL5umq,61
09QZhXZMOAWdOvNFZnJwQ9,39
29Nzo1DUgMGtxU6op3ZI9n,57
6F9BrSf6kqJkV6Uyq589uj,1
3aozFlnbP7zhcJKi9O0FUz,61
2eKhpw28jNtU4y6gViw1of,46
5Z4t58Sjs5fFj8LhlaQu8d,47
7791eaHScobUflcXYVvxpt,55
4OocfNloIRk77ncIKBdYwb,62
4jVl2SVUJP3vDsfHo0JDuL,51
7HLHYxRkEAWr90BGYxk15F,2
5DQGkXXLiOhf5cKqIyWh5L,2
6S3yaMAF7jB4GfjXdYLsD0,4
07VwdDnNr05uJGgpM1IG40,1
2Z4VK9otSeq3MxWcEgptUa,3
44CVGn84afMnxEW1qKylzj,0
0mAkTqg7vQ8YmpQ7o1I6gR,2
7emaYglDWhc3lznTFTHUI4,0
1uARbfg2RXPtyr6sqVQUif,63
6ovp1nCwIAOSMotiCF7pjk,62
5QfIdFbxudo54CxtXD0taZ,49
4hiPAavWW94X0KkBBgjuZa,2
6cmHSmje6WbmoOA05vqAY8,46
4PNKgqXRmLMPC14Xc0RxME,1
3hflsANR6DqnHfZ2Tiv5Jl,8
2p1AlnJxp15v7ohNuLwjbl,2
0pbuqDgYF9EdakzDzbUwj1,49
3JleotllRQS4U3mtnU1bcm,43
60AUuYrFbCBnPvDfofMfVF,9
32wu5s9tP1nLebcwWpMzVJ,39
6ORBymYSqdRRqAyZvybcXq,43
6QtHFf8596NM5x7Y4eruD6,48
78JOgfFQR1SV1ccX27Nt3U,3
1OY4ildJ63lTrXdBXsD2J8,49
5HrDKcCbir3Wh7quStaXxW,52
0j05vXv8kjUAg0rlhTvXCJ,45
5i7bwIFZhhj90GjgJJnNvj,39
5Qf9xsjIGRXnltWynliPv2,46
1ZxoxIitY7eNa4miQ0YIws,2
3dhhGh3asfF8Aq1uHzkWy6,43
6lwxNGjvD1pFlXyNI2h9aH,28
0nXVUxGyjGsyrIQzHRVesF,50
2oGgraHvZukQ8DSYivYF4C,4
3T5mo7mlf8vtRrtEPpOFmY,48
4G7zxD9wKSKeAEjbKF0fHs,55
1Z3mmjXCO6hplvu6l6JVoY,56
2tk7Ss2XmoafVuzg16OSjP,44
72XViAl7vmQCa8liuVZjtg,43
3K01yfjGY0NslZrXkWVAtK,63
7cVaF9J51UOzVIKzIdLqNn,44
6gHG0T5lelj7EluTAnJ2ox,40
1Bhy4eBv3f3m7cXQxyQVZ6,38
2W9QUD9YJ4SERyzu25IwbU,59
1ek8QU4pMSmCp7gVOWQn7Y,2
434qhYDxNYCvwimHtlSNvF,51
42bzfcGVgYcpjo2kebQZXh,40
4aHJNubSv65qlbKbvRjdQN,47
0kpTzI6X2woiehn1E1POPL,7
2EnQi0R57tCOrvQKLsEQX0,3
1jcwCL4SqL4rKppUYr3dPK,47
7lqwJUdXahWpA2lTb9FUNM,37
0PCCk7RBQUE7RsoUq66nuW,39
0HAzYEBoIzW1xlrYPGqgMi,40
0maasxZd5vifqAQRl2zRJB,54
3E1tT3qkd1wXEUtFLf6Nqd,51
4A9dK9lBwaimjhgwEcv9e9,37
2MEl4kuNaZZZrVSaKQW8gy,50
5qQf5CL5g0MBV4wqNes6f8,46
0NzzaQ0u505zpG8IAZQyT7,38
4rXcWSOHjExlnXCCbAPxIK,42
2nTT6AoxJnuVrncBzbyWnk,41
06GeXUP9wtq9ERhjx56Blz,47
6lg0Md3xQ7U5EYAcsnysiv,54
5N5hZYTM1yEFUw29fLWuaI,42
1K9QXJtypYRMVrfHixmHh3,62
13nCtj8Sf65eLh3MswcxkX,49
5IeK0mLstlvIiXdiE9AfbN,37
1YAl8UoW0jppOPAGugF2Kr,38
00ppj2gGs8oxhGnTdejkzD,39
61vWNSNihrBo2LvAfipWae,35
0BDmyy2xonhhvcl2QDg2Xh,36
2N5Tom7kOk3RUfhKrsPLOg,49
2sM5KAvI1jQPcTJk9ov60k,44
1Ezrl79QX3LqBk9v3qIdCl,41
3A1fJKVctpV28WnnW5xOsX,44
3vxNh1kdvZ1nUHYUwKNStI,39
7j5RnZGuY3b15moXb9QH1B,40
1vN4JlO0tfGJG3Jm6tnuEk,45
74leCkl7rVK7GcycRrc9wq,42
2SauOAYxHXtx70OJpQ5ZD5,37
249tZu7AvA3NtVUn6QroPQ,40
1sMk0UopjQ6CCGkELtY3VK,43
26h1Bo0lH3MWIBYhRYnrwC,5
1VBZP9N1jmYxjqKcq7fSqV,47
7r3tmo5lZ7Byl87hHiWtIw,37
5J2drMLuVDrrRr6nQBn7Zp,3
6O1Bitx3ED63QfidpF5yHm,0
5NPAcNocjto49aEwOauQJq,52
2AIRjuG5CsnyfmLU0LhjgT,41
55dObqJybLWm9O06FBDLCP,36
7rSG1epHwcN45WaysXjH4i,44
0mF0qafXLfwpz00zxHpsKG,35
4wfQ0EygzWz2v8kbseZKOZ,49
6e0QDCVxZQTEQaQJWcgo74,37
4E7DVqv5jomWyJJB2MdONv,46
7ahXFdM1H3hcm4cbVzQqii,36
7uaSDIL9QzabF2Je0FyDZ7,55
2Z1qVWjEyUipTbgUKOKuGo,43
3KP9WKBC0RiV32LIFv0ofP,0
5Q5wAESjio6RyY8Cfhn6b0,40
03pdIdVHMM3KImjsHN5R58,41
6Plaj4PIEiwnBwJAtKehdy,35
56hnDNuxqfaOPTCR3dEZ70,35
0j0W1kwvSblvih5W5nMz6B,37
5mvXiroNv8swMbCaKOwuuN,56
5lHpSim9oK1BqhJZrG58k6,32
3O2Ebqm1ILOHYTB1Nvw3wP,22
1axYKkAUrZbB1axBahVM2J,49
3QP4PFk6ExkTlHQgfOHppJ,42
4lDYedHtcFwkMTVwpdSRUN,59
12VuH6dRLKCULFpmT4I0R5,36
6GAhe3wXCDJP1RK5lZLyjX,61
233z7HPqgZKkWxKboFWHJx,35
4aAPfEpk7aZitHRZamhptK,0
3LFIaHSrgvoK2K24WFpdZP,40
0gsDBm94QELEJAcGS59f1b,52
2L6gb2H0z7RnzXMmDEqiiZ,54
2qHLzgKfeVZebpQLtFzLkN,33
58rSkwn0cgv9r9K7HII9u0,55
453dGhtRLuvY2UHAiItW1U,56
2yomYD3EFTO8OBr2BYUW5l,45
13g2BZK5DFHcHYRCPLiIDD,57
456w57RBY3nDKMs82h0SJC,50
2TyGVInCFqKCNflq2WcQZW,56
0trI4oy0dayuYLeZioJHQg,55
2oUKQWucHUVXPV3IJWayk7,49
5XXRjZSyd19EH48njq5fsq,57
0uiacvQPCC2C5OdPOnyIJy,63
1RQ6Y5q1673elHQHYRfssF,62
7rwW1Si2yr1dlLj6G2eDnU,50
46DRoNt9pP9zbSJGQr2tLT,41
5qLfYEIyjFZ4OSoaVGOcZ6,50
3SsWKfFrXaJrjjeAQOx3fh,56
3ptqFmz9Ssl084W1mkz5JT,45
4vSQiyuTOUHvKM043BGqa4,57
75IY9nZFmsCI73jFsX26BO,43
5WivaHVpx0a1bPcqrRlUy7,51
6vVqy8Tn3l2yJqBgPU5g3D,50
1jBmW1fRXgLhy1XwE0SJTN,55
69SpbQaXZIJBpRTGpzGERQ,48
54ogQbfYHleYBHKY98byI5,55
5ujyPj2JacvOyTunOQZbiW,48
3tT2PZgfllewMTwzFLCnbq,46
1G00DZUnE6AxNnaeayp9HB,58
0lUDUlWyQp8mIK02GrHGIn,53
1HsxZYc9fjXxAlO55ONF6w,59
2upeA1eDVdtH4t7zUdGULn,44
2rgc1noO20topqTWiBxUyJ,54
4oV7hMDK5c0AAaLJycnT8F,38
6Kin4bZcZM5xMUlgWnr2XH,54
5zdbfjCVtrAUwWeNFsE54s,51
6ynx5dW3xNgZsFI3L5iKfS,45
18fBHoqfGBMsp0CnuNwm6y,49
2jsoYU8alMsW4RUPqMW0Lp,40
06cX5CpHPVUYnEJ2UupXXp,52
6aYuoXa9VleoNqiq3vZ9wf,38
1nKklxNyHet9zYDrLsYufT,50
4L0CzdxeWUV9iKGUEFVRMg,65
7gYwLhNCMY8JHsnmXh8gOm,60
3ZN0KYVn1Ibfat7x3lwIAT,54
6VAbBF9tzYLq7BJJax9fEH,67
21XSuhXrp3G5bXixJB12LK,42
1kg8WVYDnes58GOJgwQVFR,57
17arbOEI0m070vJ9ILOmAR,62
5EXE6f9AOYgavIAcUfBK2t,57
4VFld1U9CQV3PIGRfZWt9n,46
6RTcqvVW3VDuHtwJ6ScvOW,49
42G4V7gX7cbV2O1HBVanEv,64
7sqnI7oQSdaA12yXYKmjZR,62
0BRakNJ3ZTNYKGsJGQpBc4,40
7D3kr6L55Biy8oLus7MkQ1,45
4Kd0Q69gdruXcMsTEsErMP,59
39prUqVo8l2P4fynUxkRpx,43
